city,hotel_name,hotel_lat,hotel_lon
3 pièces,Appartement Biarritz,43.48008960,-1.54821860
Biarritz,Apartment Nadaillac-5,43.47958500,-1.56527400
Biarritz,Atlantico - Arrosa,43.47610700,-1.56114500
Toulouse,LE CARRÉ MATABIAU HYPERCENTRE GARE NETFLIX,43.61096820,1.44905360
Colmar,Le Rapp,48.07641860,7.35596895
Annecy,Duplex au centre ville d'Annecy 3 pièces de 84m,45.89717180,6.12516140
Annecy,HomeBuddy' - Le Clapotis,45.90516500,6.14398600
Colmar,Mercure Colmar Centre Unterlinden,48.08106080,7.35717729
Annecy,Premiere Classe Annecy Cran-Gevrier,45.89543080,6.10984620
Annecy,55 m²/ Chez LÔrette/ 250m LAKE/ PRIVATE PARKING,45.90556420,6.13085210
Annecy,ibis Styles Annecy Centre Gare,45.89912171,6.11464262
Carcassonne,Le Bokeh Apartments,43.20728910,2.36106620
Annecy,Kyriad Annecy Cran-Gevrier,45.89210654,6.09007359
Savignac-les-Ormeaux,Camping La Marmotte,42.73025170,1.81189055
Niaux,Les Terrasses De Castelmerle,42.81277845,1.59159869
Pamiers,Hôtel Le Roi Gourmand,43.11600796,1.61888748
Mazères,La Bastide,43.24385138,1.68732609
Mazères,La Ferme de Bellune,43.21121038,1.71356753
Annecy,55 m²/ Chez LÔrette/ 250m LAKE/ PRIVATE PARKING,45.90556420,6.13085210
Saint-Jean-dʼAigues-Vives,Chambres d'Hôtes Domaine du Hameau Baylesse,42.92359152,1.87294115
La Bastide-de-Sérou,Lèdre,43.01226800,1.42906900
Annecy,Apartment with balcony near downtown,45.89781670,6.11446590
Annecy,HomeBuddy' - Le cocon de Carnot,45.90264610,6.12483280
Annecy,Le Répertoire du Lac - Appartement 1 chambres pour 2 ou 4 pers parking,45.89493710,6.12933450
La Bastide-de-Sérou,La Tour du Loup,43.01230433,1.40869617
Toulouse,TOULOUSE appartement avec chambre séparée/Métro/Piscine,43.63235083,1.44529520
Biarritz,RIVAGE : magnifique T2 avec terrasse proche centre & plage.,43.47537100,-1.56026810
Biarritz,Cosy Apartment near the beach in Biarritz France,43.48475000,-1.55745000
Toulouse,L'Estival - Appartement au calme Toulouse Hypercentre,43.59905230,1.44178890
Toulouse,Le Victor Hugo - Hypercentre de Toulouse - Studio Jean Jaurès,43.60768700,1.44715150
Toulouse,Best Western Hotel Innes Toulouse Centre,43.61060878,1.44708797
Toulouse,Odalys City Toulouse Centre Compans Caffarelli,43.60907890,1.42748350
Toulouse,Appartement 5 - tout équipé - Carmes,43.59838150,1.44665000
Toulouse,Odalys City Toulouse Colombélie,43.60580900,1.45571900
Toulouse,Le Patio - appartements climatisés Toulouse centre,43.62040835,1.45328381
Carcassonne,L’Antre d’Eux,43.19301200,2.39396600
Carcassonne,Premiere Classe Carcassonne,43.20650721,2.31240615
Carcassonne,Campanile Carcassonne Est - La Cité,43.20917774,2.38705471
Vue Dégagée,Tout confort ! Calme,43.21980830,2.34157170
Grenoble,Confort douceur et calme dans Grenoble,45.18492250,5.70725640
Carcassonne,Cité View,43.20799054,2.36182145
Annecy,Modern studio in a nice farm close to city-center - Welkeys,45.88871710,6.09527650
Grenoble,HAPPY STUDIO Musée Centre Historique,45.19347330,5.73237650
Annecy,Les Choucas - appartement duplex lumineux avec parking,45.92476321,6.14201192
Annecy,Hôtel de Bonlieu,45.90349688,6.12847745
Annecy,Les Sorbiers - Appartement 2 chambres dernier étage - parking & terrasse,45.90596770,6.11854580
Annecy,Le Luxury Design de la Vieille Ville,45.89832176,6.12479564
Annecy,Le Revon - Joli appartement proche centre ville pour 2 personnes,45.90493020,6.12990070
Carcassonne,Chambres d'hotes - Le Magnolia,43.21554800,2.35556800
Carcassonne,Le 68b,43.20755020,2.36133110
Sorgeat,Camping Municipal La Prade,42.73330100,1.85362100
Rimont,Domaine de Terrac,43.00297273,1.30455978
Biert,Les Deux Vélos CycleLodge / Fietshotel,42.89687663,1.32869768
Niaux,La petite auberge de niaux,42.81263936,1.59142971
Mirepoix,Labyrinthe,43.08776606,1.87425256
La Rochelle,Appart'City La Rochelle,46.15844669,-1.14101171
La Rochelle,Séjours & Affaires La Rochelle Les Minimes,46.14584493,-1.15611792
La Rochelle,Résidence New Rochelle,46.14068996,-1.16616011
La Rochelle,ATHOME RESIDENCE ET SPA,46.14599500,-1.15239800
La Rochelle,Lagrange Apart'Hotel l’Escale Marine,46.15107012,-1.15486329
La Rochelle,L Appart des Cloutiers,46.16244080,-1.14838010
La Rochelle,Duplex proche mer,46.13913860,-1.16055750
2 pièces,Appartement Biarritz,43.48460230,-1.54881660
2 pièces,Appartement Biarritz,43.48159900,-1.56433940
Biarritz,Atlantico - Berdea,43.47610700,-1.56114500
Biarritz,NOUVELLE VAGUE studio w balcony seaview & pool,43.48457170,-1.55756120
2 pièces,Appartement Biarritz,43.48235420,-1.56381730
Biarritz,Studio Victoria Surf-11,43.48500900,-1.55683000
Biarritz,Charming studio with sea view & balcony in the heart of Biarritz - Welkeys,43.48253280,-1.56200060
2 pièces,Appartement Biarritz,43.48237027,-1.56161544
Biarritz,Studio AIR MARIN,43.48128411,-1.56805634
Auzat,Village vacances de Marc,42.71559300,1.44967400
Castillon-en-Couserans,La Vigne Vierge,42.91916042,1.03156979
Castillon-en-Couserans,La Maison de Natasha,42.91948970,1.03193600
Saint Georges,★★ Studio Coeur Toulouse,43.60273300,1.45190600
Toulouse,Le Velane by Cocoonr,43.59671900,1.44835900
Toulouse,Néméa Appart'Hôtel Résidence Concorde,43.61194052,1.45180665
Toulouse,L'Inox,43.59849560,1.44139150
Toulouse,Nid Douillet - 8 min Capitole,43.60570261,1.45272337
Toulouse,Castellane by Cocoonr,43.60595240,1.45072900
Toulouse,Résidence Thibaud,43.55055970,1.40506120
Carcassonne,Vue sur Cité - SPA,43.20762650,2.36754940
Carcassonne,ibis Carcassonne Centre - La Cité,43.21157055,2.35732913
Toulouse,Le Grand Balcon Hotel,43.60487367,1.44249469
Carcassonne,514 Appart Hotel,43.20548500,2.37220620
Carcassonne,Jacobin,43.20991620,2.35161140
Carcassonne,Brit Hotel Bosquet Carcassonne Cité,43.20630780,2.38369122
Carcassonne,ibis Styles Carcassonne La Cité,43.20758443,2.37271428
Carcassonne,Kyriad Carcassonne - Aéroport,43.20795783,2.31263146
Annecy,Apartment with balcony near downtown,45.89781670,6.11446590
Annecy,LEsperluette - Appartement de 44m avec garage & balcon au centre ville,45.90719770,6.12269050
Carcassonne,MAISON MIGNARDISE - Cité,43.20736700,2.37041700
Labatut,chambres d'hotes Labatut,43.25508174,1.51028444
Aucazein,Bed In Bellongue,42.93427533,0.97479962
Fougax-et-Barrineuf,Séjour chez l'habitant Homestay,42.87931340,1.89161780
Montferrier,Toupinat,42.89046333,1.79131866
Betchat,Un petit coin de bonheur au ranch,43.09013510,1.00056571
Le Fossat,Chez Celine et Philippe chambre Marie dans propriété de charme avec piscine,43.17380500,1.40714600
Fougax-et-Barrineuf,Aux gites du Rasteille,42.87809400,1.89254800
Annecy,LA COSTIERE DU LAC,45.89592899,6.13144446
Annecy,Studio close to all amenities and the old town,45.89442800,6.11892400
La Rochelle,Résidence Pierre & Vacances Centre,46.15576943,-1.14639223
La Rochelle,Résidence Odalys Archipel,46.14985077,-1.15606009
La Rochelle,Maisons du Monde Hôtel & Suites - La Rochelle Vieux Port,46.15619304,-1.15443483
La Rochelle,Studio des Trois Ilets,46.15843800,-1.15511900
La Rochelle,Hôtel de l'Océan,46.15701983,-1.15412772
La Rochelle,Sur Le Vieux Port Appartement Vue Sur Mer,46.15741387,-1.15342162
La Rochelle,Hôtel Le Rochelois,46.15418175,-1.18243652
Vieux Port,Hotel La Marine,46.15815872,-1.15267055
Carcassonne,Appart Chrystal,43.22567188,2.38711204
Biarritz,Appartement Cote des Basques,43.47410780,-1.56436310
Biarritz,Apartment Résidence Far,43.48608800,-1.55018600
Biarritz,Gambetta Stylish 2 bedrooms apartment - Between Beach & Fresh Market,43.47898990,-1.56430540
Biarritz,Apartment Cristobal,43.46351240,-1.56399940
Biarritz,Hôtel Georges VI,43.48218971,-1.56635910
Biarritz,BEACHSIDE Studio in the heart of town beach within walking distance,43.48556620,-1.55526190
Biarritz,Résidence Helianthe,43.47852610,-1.56492450
Soueix,Village de Vacances Les 4 Chemins,42.88897222,1.20983621
Foix,Villa de 4 chambres avec vue sur la ville piscine privee et jacuzzi a Foix,42.95522637,1.59926717
Loubens,Domaine La Tour,43.04309414,1.54509374
Foix,Brit Hotel Confort Foix,43.00523950,1.61475956
Dun,Le gîte de la vallée du Douctouyre,43.02307349,1.76011942
Saint-Martin-de-Caralp,le relais des fees,42.98097800,1.54727800
Saint-Girons,Camping Audinac Les Bains,43.00720781,1.18412018
Tarascon-sur-Ariège,Maison d'Hôtes du Domaine Fournié,42.85353254,1.58690751
Toulouse,LE GUILHEMéRY - Canal du Midi - Free Parking,43.60184120,1.45770000
Toulouse,Zenitude Hôtel-Résidences Toulouse Fluvia,43.55706629,1.42985344
Toulouse,Le Montoulieu - proche Place des Carmes,43.59655460,1.44982870
Toulouse,Mama Shelter Toulouse,43.60541400,1.44993400
Toulouse,Néméa Appart'Hôtel Résidence Concorde,43.61194052,1.45180665
Toulouse,ibis Toulouse Pont Jumeaux,43.61079700,1.42010780
Toulouse,Ibis Styles Toulouse Capitole,43.60490589,1.44313373
Carcassonne,ibis budget Carcassonne Aéroport - A61,43.20451891,2.31039047
Toulouse,Le Clocher de Rodez Centre Gare,43.60886287,1.44635975
Carcassonne,Apartment Albert,43.21296748,2.35047106
Carcassonne,Les Pimprenelles,43.20379680,2.36269190
Carcassonne,Hôtel du Château & Spa - Les Collectionneurs,43.20734201,2.36651301
Carcassonne,Carnot Chic,43.21352400,2.35109700
Carcassonne,La Maison de Fafa,43.20486840,2.39411929
Bénac,Chateau De Benac,42.95410452,1.52902650
Collioure,RESIDENCE LE GRAND LARGE Studio 4GL1,42.52295900,3.08550000
Toulouse,Lespinet,43.58163400,1.46422900
Toulouse,STUDIO COSY - HYPERCENTRE - CALME - WIFI - TV,43.60192160,1.44419420
Toulouse,Appart chaleureux - 2- 4 personnes Proche métro,43.58422150,1.44571550
Toulouse,LA TERRASSE DE GATSBY - VUE WOW - Netflix,43.61327931,1.45092540
Toulouse,Gite La Chartreuse du Canal du Midi,43.59225640,1.46041545
Toulouse,Hôtel Croix Baragnon,43.59964199,1.44660484
Centre-ville,Tout confort ! Calme,43.21085350,2.34953650
Hôtel Pont Rouge (ex inter-hôtel),The Originals City,43.23383056,2.36871243
Toulouse,Campanile Toulouse Purpan,43.60681004,1.39372945
Carcassonne,Maison d'hôtes Le Beauséjour,43.19791813,2.39519119
Carcassonne,cote de la cite medievale,43.20779700,2.36148800
Carcassonne,Les bulles médiévales - Appartement dédié au bien être avec Spa et Sauna - Netflix et Wifi,43.21143170,2.35635850
Carcassonne,Bel appartement-La Bastide Saint-Louis-Carcassonne,43.21025580,2.35078900
Collioure,6DES10 - Maison de village pour 6 personnes idéalement situé,42.52373800,3.08376600
Carcassonne,Studio centre ville proche gare avec cour privée,43.21580340,2.35084010
Carcassonne,Fasthotel Carcassonne,43.20920706,2.31314242
Collioure,Appartement T2 avec jolie vue sur les collines et aperçu mer 4SOM7,42.52195500,3.08028600
Collioure,Studio in Residence Les Balcons de Collioure,42.52509000,3.09044000
1 pièce,Appartement Collioure,42.52505000,3.08315540
Collioure,3PA45 - Très confortable T2 avec terrasses dans résidence avec piscine et parking,42.52215500,3.08856800
Collioure,Studio in Residence Les Balcons de Collioure,42.52509000,3.09044000
Collioure,Appartement Le Val Saint-Elme - 4VSE55,42.52150100,3.08632400
La Rochelle,Hôtel de Ville 1,46.16009400,-1.15208500
La Rochelle,Appartement vieux port et centre,46.15834865,-1.14947932
La Rochelle,Hôtel François 1er,46.16091143,-1.15203694
La Rochelle,Première Classe La Rochelle Centre - Les Minimes,46.14702834,-1.15308466
La Rochelle,PLEIN CHARME AUX MINIMES CALME + PARKING + WIFI,46.13924971,-1.16745556
La Rochelle,Hôtel Henri IV,46.15902263,-1.15160108
La Rochelle,Cit'Hotel le Bord'O Vieux Port,46.15687677,-1.14911199
La Rochelle,Central Park Hôtel & Spa,46.15891333,-1.16082335
La Rochelle,Central Park Hôtel & Spa,46.15891333,-1.16082335
1 pièce,Studio La Rochelle,46.14431300,-1.15815800
La Rochelle,COSY FLAT MARKET,46.16251950,-1.14702330
La Rochelle,Cit'Hotel le Bord'O Vieux Port,46.15687677,-1.14911199
La Rochelle,Hôtel Saint Nicolas,46.15813457,-1.14891277
Carcassonne,A l'ombre des remparts,43.20912520,2.36197730
3 pièces,Appartement Biarritz,43.48554360,-1.54722460
Biarritz,Little Bibi 2 bedrooms Steps away from the beach Terrasse & garage,43.47365025,-1.56562025
Biarritz,Studio - Guerin Locations Biarritz,43.48132711,-1.55775792
La Rochelle,Maison des Ambassadeurs,46.16282553,-1.15110219
Biarritz,Alfred,43.48457170,-1.55756120
2 pièces,Appartement Biarritz,43.48479500,-1.55677300
Biarritz,Maison Basque,43.48761900,-1.54013000
Biarritz,Charming 3 flat w a wonderful terrace and parking in Biarritz - Welkeys,43.46573550,-1.55224890
Fougax-et-Barrineuf,Au mohair des Alpy,42.88244436,1.87438798
La Bastide-de-Sérou,Chateau du Val Larbont,43.01141882,1.41421080
Mazères,La Ferme O Délices,43.27075190,1.66216740
Montferrier,Gîtes Le Paradoxe des Pyrénées,42.89586022,1.79487581
Loubens,Chambre d'Hôtes La Bourdasse,43.03173136,1.55587971
Lacourt,L'ÉCHAPPÉE BELLE,42.92330900,1.17139900
Saint-Quentin-la-Tour,Chez Irene,43.03262392,1.90238208
Toulouse,Saint Etienne Studio Lot 3,43.60015750,1.44859460
Toulouse,T1 Bis- Hypercentre - PARKING GRATUIT,43.60510598,1.45477487
Toulouse,Residhome Toulouse Tolosa,43.60693822,1.39923401
an IHG Hotel,Crowne Plaza Toulouse,43.60373649,1.44275352
Toulouse,Hôtel Croix Baragnon,43.59964199,1.44660484
Toulouse,Hotel Ours Blanc - Place Victor Hugo,43.60701882,1.44618474
Carmes,Studio Centre Historique Toulouse Saint Etienne,43.59614187,1.44961649
Carcassonne,Villa des Cathares,43.19580470,2.39636720
CASTLE VIEW,L'Or Vert,43.20744600,2.36131600
Carcassonne,Adonis Carcassonne,43.20478378,2.36022029
Carcassonne,At Home Hey !,43.21391670,2.35022660
Collioure,L'équinoxe,42.52715790,3.08326890
Carcassonne,Le Gite de La Gravette,43.21287433,2.36598063
Parking,Appart entre Cité Médiévale et Centre,43.21632830,2.35955900
Toulouse,Ibis Styles Toulouse Centre Canal du Midi,43.60147090,1.45706829
Toulouse,villa alex,43.56957075,1.45620109
Toulouse,La Quietat,43.56919029,1.50319576
Toulouse,Le Tourneurs - Appartement avec 3 chambres en hypercentre,43.60105740,1.44490380
Carcassonne,Hotel Pont Levis - Franck Putelat,43.20568805,2.36702532
Collioure,Atypique : studio artistique au cœur de Collioure.,42.52729160,3.08340130
Carcassonne,Carnot Chic,43.21352400,2.35109700
Carcassonne,Cité Chic,43.20892770,2.36264560
Collioure,RESIDENCE LES ROCHES BLEUES 4RB44,42.52343150,3.09768860
Collioure,appartement Faubourg T2 proche plage vue dégagée 5VSE-LAM4,42.52240800,3.08694000
Collioure,5CONV16- Appartement duplex avec terrasse à 2 pas de la plage pour 5 personnes,42.52359500,3.08486900
Collioure,4COMA2 - Appartement plein pied pour 4 personnes proche plage,42.52341100,3.08674000
Collioure,6MIR17 - Chaleureuse maison de pêcheurs idéalement située,42.52808500,3.08536700
La Rochelle,Hôtel Les Gens de Mer La Rochelle by Popinns**,46.15412696,-1.14749925
La Rochelle,L' Appart du Marché,46.16238980,-1.14853720
La Rochelle,Le Manoir Hôtel,46.16270478,-1.16061062
La Rochelle,ibis La Rochelle Centre Historique,46.16125190,-1.15042090
La Rochelle,L'ATELIER DU VIEUX PORT avec PARKING,46.15745860,-1.14869200
La Rochelle,Accostage Hôtel Plage de la Concurrence,46.15712387,-1.16604209
La Rochelle,ibis Styles La Rochelle Centre,46.15801590,-1.15397182
La Rochelle,Maison des Ambassadeurs,46.16282553,-1.15110219
La Rochelle,Hôtel Atlantic,46.15727436,-1.15521938
Bayonne,Hotel Cote Basque,43.49618306,-1.46960109
La Rochelle,La Rochelle sur L'eau,46.14347710,-1.17104020
La Rochelle,L'Art Studio hyper centre,46.16433208,-1.15255474
Carcassonne,La terrasse de La Tour Pinte.,43.20734911,2.36159539
Carcassonne,Residence Le Clos Marie,43.20909300,2.36260100
Biarritz,Très bel Appart 200 m de la mer La Cabane 64,43.48690544,-1.55362491
1 pièce,Appartement Biarritz,43.48297530,-1.56078250
Alzen,Les chalets d'Alzen,42.98493177,1.46681224
Vicdessos,Arcogite,42.77654528,1.51159091
Appy,La Bruyère - chez Martine,42.79016800,1.73366600
Ax-les-Thermes,Hôtel Le Chalet,42.71837398,1.83945894
Lavelanet,Le Gargantua,42.93351330,1.84989740
Lavelanet,74 Rue Pasteur,42.93284400,1.84407500
Prat-et-Bonrepaux,Château de Prat,43.03133102,1.01488278
Castillon-en-Couserans,Mobil-home au pied des Pyrénées,42.92082500,1.02887300
Toulouse,002 - Appartement Duplex Moderne - Jeanne d Arc,43.61031210,1.44711260
Toulouse,Superbe studio cosy Metro Jeanne d'Arc,43.60932190,1.44533800
Toulouse,LE MESPOLA - HYPERCENTRE - Netflix,43.59113920,1.44345430
Toulouse,LE JARDIN DE BAYARD - HYPERCENTRE - GARE,43.61075240,1.45085090
Toulouse,Hotel Albert 1er,43.60603220,1.44491941
Toulouse,Appart Hôtel Clément Ader,43.60944452,1.44867584
Toulouse,Haut Lofts Luxury Sky Concept - Toulouse Centre Ramblas,43.60762487,1.45254433
Carcassonne,Lumineux Duplex 60m2 Coeur de ville,43.21345760,2.35081480
Carcassonne,L'appart du Canal,43.21863460,2.35339060
Terrasse et Vue extraordinaire sur la cité médiévale,Les Clés de Laure - Wine Loft,43.21262860,2.35320590
1 pièce,Appartement Collioure,42.52505000,3.08315540
Carcassonne,La Maison de L' Ambassadeur Carcassonne,43.21189357,2.35187625
Carcassonne,Domaine Saint-Louis,43.19683891,2.32090527
Collioure,Apartment Les Roches Bleues,42.52446339,3.09874535
Collioure,Maison de vacances Faubourg - 6LAM16,42.52369900,3.08270700
Collioure,Résidence des Batteries 4BAT44,42.52449340,3.09721590
1 pièce,Appartement Collioure,42.52725700,3.08417800
3 pièces,Appartement Collioure,42.52290000,3.08638240
Collioure,4MIR11BLEU - Appartement pour 4 personnes T2 en duplex tout confort,42.52750200,3.08233400
La Rochelle,Un Hôtel En Ville,46.15714245,-1.15634590
Collioure,4MIR11JAUNE- T2 en DUPLEX idéalement situé pour 4 personnes,42.52750200,3.08233400
Bayonne,Appart'Hôtel Bellevue,43.50579423,-1.45608832
La Rochelle,Hôtel Altica La Rochelle,46.14939066,-1.15375221
Bayonne,Hotel Loreak,43.49349109,-1.45263344
2 pièces,Studio La Rochelle,46.14336100,-1.15399500
Bayonne,ibis budget Bayonne,43.48908262,-1.45717809
Bayonne,Hôtel Villa KOEGUI Bayonne,43.49237100,-1.47258800
La Rochelle,Escale Pamatxi : Vieux port,46.15614504,-1.15546858
Bayonne,Péniche DJEBELLE,43.49633500,-1.47374900
1 pièce,Studio La Rochelle,46.14368800,-1.15500400
Bayonne,Temporesidence Cathedrale,43.48954193,-1.47812448
La Rochelle,Hôtel Altica La Rochelle,46.14939066,-1.15375221
La Rochelle,Beautiful flat with terrace garden and parking in La Rochelle - Welkeys,46.16263770,-1.18022860
La Rochelle,Hotel La Fabrique,46.15615500,-1.14858300
La Rochelle,HÔTEL DE VILLE 2,46.16012930,-1.15208100
La Rochelle,Superbe T2 de 45m² en hyper centre,46.15833400,-1.15561200
4 people,Newly renovated air-conditioned flat at the foot of the ramparts,43.20598200,2.36109004
Ax-les-Thermes,Résidence Pierre & Vacances Les Trois Domaines,42.71865184,1.83661580
Carcassonne,Au Vieux Lavoir,43.20840946,2.36926021
Toulouse,Studio Brique Bleue avec Parking Privé,43.61168352,1.43805853
Toulouse,LE BRIENNE - HYPERCENTRE - TBS - NETFLIX,43.60705460,1.42735030
Toulouse,Studio rouge Ramblas Centre Toulouse,43.60788417,1.45253389
Toulouse,LE RIQUET 204 - Hypercentre - Gare,43.60477340,1.45405320
Carcassonne,Le cocon de Pedro,43.20823830,2.34921980
Carcassonne,Just Like home in Carcassonne,43.20934700,2.36365400
Carcassonne,Les secrets de Maria,43.20903500,2.36207110
Bayonne,Hostel 20 Bayonne,43.49535000,-1.46875300
Bayonne,Temporesidence Chateauneuf,43.48991068,-1.47314027
Bayonne,Premiere Classe Bayonne,43.49048959,-1.45203531
Bayonne,Hôtel des Arceaux,43.49224970,-1.47577260
Bayonne,Campanile Bayonne,43.49112493,-1.45484090
Bayonne,Hôtel Mercure Bayonne Centre Le Grand Hotel,43.49231191,-1.47660971
Bayonne,Baionakoa Résidence,43.48982756,-1.47692958
Bayonne,RESIDENCE ADOUR,43.49320350,-1.47816240
Bayonne,B&B Hôtel Bayonne,43.46451470,-1.49596530
Bayonne,Appartement au coeur de Bayonne sur les remparts,43.48939080,-1.47909530
Bayonne,Hotel Restaurant Les Genets,43.46494896,-1.49584383
Montauban,Brit Hotel Confort Montauban,43.98081084,1.33039445
Bayonne,hotelF1 Bayonne,43.48962331,-1.45107529
Toulouse,Odalys City Toulouse Centre Compans Caffarelli,43.60907890,1.42748350
Bayonne,Okko Hotels Bayonne Centre,43.49534430,-1.48251180
Bayonne,Hôtel des Basses Pyrénées - Bayonne,43.48841135,-1.47714337
Bayonne,T2 BASQUE BAYONNE,43.49723939,-1.46778730
Bayonne,Villa la Renaissance,43.48232100,-1.46816400
Toulouse,Residhome Toulouse Ponts Jumeaux,43.61177000,1.42182500
Bayonne,LUMINOUS Cozy Nest in BAYONNE,43.49047700,-1.47552500
1 pièce,Studio Bayonne,43.49457500,-1.47895300
Toulouse,Séjours & Affaires Toulouse de Brienne,43.60535429,1.42716721
Toulouse,Residhome Toulouse Occitania,43.59380490,1.41036384
Toulouse,Aparthotel Adagio Access Toulouse Jolimont,43.61475877,1.46306187
Toulouse,Lagrange Aparthotel Toulouse Saint-Michel,43.58763592,1.44667894
Toulouse,My Toul'House Morhange,43.58651800,1.44455000
Montauban,Cosy Red 4 Pers - Neuf et au Calme - Fibre-Netflix,44.01343100,1.36097240
Toulouse,Néméa Appart'Hôtel Résidence Concorde,43.61194052,1.45180665
Montauban,Castel Bois Marie,43.97917400,1.30914200
Toulouse,Aparthotel Adagio Access Toulouse St Cyprien,43.59721694,1.42789274
Montauban,La parenthèse inattendue climatisée,44.01687940,1.35447810
Montauban,Hotel Kyriad Montauban,44.04666211,1.39004409
Montauban,Premiere Classe Montauban,43.98291262,1.33401543
Montauban,Magnifique appartement To Be Discovered,44.03872860,1.35400280
Montauban,Kyriad Direct Montauban Centre,44.02246008,1.35816604
Montauban,Cocon Zen au cœur du Montauban historique,44.01857750,1.35490170
Bayonne,Okko Hotels Bayonne Centre,43.49534430,-1.48251180
Biarritz,Résidence Victoria Surf,43.48474402,-1.55708939
La Rochelle,Dormir à la Rochelle 2,46.15747130,-1.14896715
Tarascon-sur-Ariège,Hostellerie de la Poste,42.84806398,1.60542548
Toulouse,Privilège Appart Hôtel Saint Exupéry,43.61012827,1.45140427
Toulouse,Zenitude Hôtel-Résidences Toulouse Fluvia,43.55706629,1.42985344
Toulouse,Residhome Toulouse Tolosa,43.60693822,1.39923401
Toulouse,Appart Hôtel Clément Ader,43.60944452,1.44867584
Toulouse,L'Esquile by Cocoonr,43.60609300,1.44154200
Toulouse,Résidence SWEETLY Alexandrin,43.59192000,1.41155400
Montauban,Numero22 Chambres d'hôtes,44.02094600,1.35943500
Montauban,Les Loges de Montauban,44.01646338,1.35795479
Toulouse,Odalys City Toulouse Colombélie,43.60580900,1.45571900
Montauban,B&B Hôtel Montauban,44.04011965,1.38602390
Montauban,hotelF1 Montauban,44.00734700,1.38512900
Montauban,ibis budget Montauban Les Chaumes,44.00649224,1.38643178
Montauban,Kyriad Montauban Sud - Albasud,43.98204027,1.33269846
Montauban,ibis Montauban,44.00536750,1.38373420
Montauban,Appartement cosy à deux pas du centre ville,44.02253935,1.34824503
Bayonne,Libertitu,43.49448600,-1.48362200
Bayonne,magnifique appartement hypercentre toutes commodités,43.49658620,-1.46909430
Bayonne,Beautiful apt in the HISTORICAL CENTER of BAYONNE,43.49012200,-1.47370300
Bayonne,Boutique Hôtel Un Appart en Ville,43.49092250,-1.47744120
Bayonne,Studio Centre Ville Office De Tourisme,43.49441790,-1.48020045
Montauban,Centre Louis Ormières,43.99028400,1.33882400
Biarritz,Résidence Mer & Golf Eugénie,43.46963652,-1.56949058
Biarritz,GuestReady - Charming Studio in Biarritz,43.49229780,-1.55034690
Biarritz,Hôtel Florida,43.48222961,-1.56399071
Biarritz,Best Western Kemaris,43.47650270,-1.56245649
Biarritz,Lagrange Vacances Les Patios Eugénie,43.48504470,-1.55132607
Saint-Lary,Logis Auberge de l'Isard,42.93045100,0.89378650
Biarritz,Hôtel Saint James,43.48131684,-1.56286418
Biarritz,Résidence Vacances Bleues Le Grand Large,43.48065123,-1.56534523
Hôtel Foix (P\'tit Dej-Hotel),The Originals Access,42.99211190,1.61583245
Biert,Skymist Maison d'hôtes,42.90210103,1.30223250
Tarascon-sur-Ariège,Chambres d'hôtes Belle Occitane,42.84718520,1.60675853
Bayonne,Nice 67 m equipped at the foot of the Adour,43.49513600,-1.48573800
Artigat,LES EYCHECADOUS,43.13753900,1.44412200
Bayonne,Appmt Cosy 2 pièces - Haut Standing,43.49593560,-1.46940120
Montauban,Loft lumineux et moderne à Montauban,43.99655070,1.41513090
Saint-Lizier,Terres de France - Domaine du Palais,43.00305100,1.13713000
Montauban,La terrasse d'Ingres,44.01797688,1.35291172
Montauban,Le douillet-Studio-Cour-Wifi-Proche centre,44.01878546,1.36482431
Montauban,T3 Spacieux et Chaleureux - Montauban Centre,44.02494180,1.35668230
Montauban,La Maison de l'Ormeau,43.97912150,1.32926840
Montauban,Moustier,44.01036765,1.35776259
Ax-les-Thermes,Lagrange Vacances Les Chalets d’Ax,42.71383156,1.83920681
Toulouse,La Tour Croix Baragnon,43.59964500,1.44675900
Seix,Auberge des Deux Rivières,42.83202716,1.19836539
Toulouse,Montempô Apparthôtel Toulouse Balma,43.63430310,1.48172650
Toulouse,Le Saint-Sernin - Appartements Toulouse hypercentre,43.61006020,1.44329910
Toulouse,Residhotel Toulouse Centre,43.59539161,1.44120499
Toulouse,Appart’City Toulouse L’Hers,43.61443253,1.48080736
Carcassonne,Apartment La Terasse,43.21115800,2.35088900
Toulouse,Le Grand Balcon Hotel,43.60487367,1.44249469
Montauban,Logis Sainte Claire,44.02071990,1.35166594
Toulouse,Mercure Toulouse Centre Saint-Georges,43.60332861,1.44823596
Montauban,To Be Discovered L'HYPERCENTRE,44.01708155,1.35468709
Montauban,Authentic Night Montauban,44.01703937,1.35448361
Montauban,Domaine de Belcayre,43.99404175,1.37536302
Montauban,Le saint Théodard -T2 Hyper centre vue cathédrale,44.01517990,1.35500360
Montauban,room five MONTAUBAN,44.01786547,1.35385925
Montauban,Le Ramiérou,44.02273202,1.39361143
Bayonne,Bayonne appartement 63m2 avec terrase parking wifi,43.49622460,-1.46097100
Bayonne,Apartment Maubec,43.49730400,-1.46769600
Bayonne,VELVET KEYWEEK Stunning apartment in Bayonne heart of town,43.49266790,-1.47529230
3 pièces,Appartement Bayonne,43.47842440,-1.48599690
3 pièces,Appartement Bayonne,43.48967340,-1.47908130
Montauban,46FM : Montauban Guest House,44.01277500,1.35639000
Biarritz,Hotel Anjou,43.48169440,-1.56308413
